Data,wb,wb_acc_1,wb_index_1,wb_acc_2,wb_index_2,wb_acc_3,wb_index_3,wb_acc_4,wb_index_4,wb_acc_5,wb_index_5,wb_acc_6,wb_index_6,wb_acc_7,wb_index_7,wb_acc_8,wb_index_8,wb_acc_9,wb_index_9,wb_acc_10,wb_index_10,wb_acc_11,wb_index_11,wb_acc_12,wb_index_12
1943-03-01,112.7943334594434,112.7943334594434,1.168806712883032,146.59144012833121,0.9710179432553474,273.8252123738855,1.1448174685457986,464.4117625538844,1.3887546558913497,586.2033018355498,1.5507680744058123,586.5514892105477,1.641661821258451,508.1079888172128,1.6306879573486395,373.9589514649897,1.5121297473644089,260.65049312332246,1.4452761118180009,157.3231562461001,1.4021226876761772,81.9152662016557,1.4029514757395392,50.48126614776626,1.3995692916261506
1943-04-01,-11.287332175556116,-11.287332175556116,0.32039528476727686,101.5070012838873,0.8168372017706925,135.304107952775,0.8106520383489529,262.5378801983295,1.0186988101293388,453.12443037832827,1.3311831161113599,574.9159696599936,1.6205862090029695,575.2641570349916,1.772107961651308,496.82065664165657,1.8228512896235705,362.6716192894337,1.7628516934210365,249.36316094776635,1.7625492872738624,146.0358240705441,1.7074167395138884,70.62793402609948,1.4945475190392983
1943-05-01,-92.08232995555554,-92.08232995555554,-0.515744920824005,-103.36966213111162,-0.06770857231474708,9.424671328331712,0.46052640219464736,43.22177799721953,0.5463494103742077,170.45555024277397,0.8072398517515988,361.04210042277265,1.21486452199127,482.8336397044381,1.576691982521659,483.181827079436,1.7888029200111064,404.7383266861011,1.892312041326968,270.5892893338781,1.8453790329820121,157.2808309922109,1.7607888282338937,53.953494114988445,1.4159676153685856
1943-06-01,-100.74955791111111,-100.74955791111111,-0.6364073969130867,-192.83188786666662,-0.647904441631807,-204.1192200422228,-0.3140845818766515,-91.32488658277934,0.20082795709454188,-57.527779913891536,0.3020173124115578,69.70599233166276,0.5931083553618758,260.29254251166157,1.0812704693258508,382.08408179332685,1.5329628017094363,382.432269168325,1.8237714042587962,303.98876877499004,1.9754929836493693,169.83973142276713,1.8203889821112966,56.53127308109967,1.4281338671169377
1943-07-01,-111.84179019666749,-111.84179019666749,-0.806902280455287,-212.59134810777857,-0.8126898419906959,-304.67367806333414,-0.8464133168640774,-315.96101023889025,-0.5551683838936606,-203.1666767794468,-0.08187260935719264,-169.36957011055912,-0.001315033765617461,-42.135797865004676,0.3393214638163061,148.450752314994,0.9165734195572606,270.24229159665947,1.4753554343094777,270.5904789716575,1.8453836722099528,192.14697857832266,1.9262304309765987,57.997941226099556,1.435053067315197
1943-08-01,-134.2507043205559,-134.2507043205559,-1.235596575810901,-246.09249451722337,-1.1492812915802744,-346.84205242833457,-1.1442403446206986,-438.92438238389,-1.1828498957354423,-450.21171455944614,-0.9391759462414935,-337.4173811000028,-0.4864556625721207,-303.620274431115,-0.38679425457663247,-176.3865021855607,-0.008566641626720951,14.200047994438137,0.6558365886502731,135.99158727610353,1.3182935674951748,136.3397746511017,1.6613909813827341,57.896274257766635,1.4345735096940926
1943-09-01,-128.30682936166784,-128.30682936166784,-1.1070993163511251,-262.5575336822237,-1.3563591974515217,-374.39932387889127,-1.384303340372549,-475.1488817900023,-1.4386267850402794,-567.2312117455579,-1.5409563627075447,-578.5185439211141,-1.3408720862048955,-465.7242104616706,-0.8901958500274254,-431.92710379278293,-0.8050240970773445,-304.69333154722847,-0.4173672519586353,-114.10678136722969,0.3270001825699342,7.6847579144358065,1.0502034292628775,8.03294528943374,1.1981081342253566
1943-10-01,-23.713481825003,-23.713481825003,0.2140788879986894,-152.02031118667082,-0.3569490791185441,-286.27101550722676,-0.7340999654049961,-398.1128057038942,-0.9435670770788118,-498.8623636150053,-1.163981819040273,-590.944693570561,-1.3923322144008874,-602.232025746117,-1.3557201054777284,-489.43769228667367,-0.9942312036205995,-455.64058561778586,-0.9481357582072729,-328.40681337223145,-0.5351360046560433,-137.82026319223257,0.35788819607912653,-16.02872391056728,1.0830869358672008
1943-11-01,155.2170951038874,155.2170951038874,1.4026582478837335,131.50361327888442,0.9205200856624186,3.1967839172165498,0.4417009170805602,-131.0539204033393,0.0870983050578184,-242.8957106000068,-0.19840980361665814,-343.645268511118,-0.505836643320898,-435.72759846667344,-0.7933578512361639,-447.0149306422297,-0.8542783795825404,-334.2205971827862,-0.519974765465222,-300.42349051389846,-0.4218745111929263,-173.18971826834394,0.18942599550922481,17.396831911654743,1.2427078987077256
1943-12-01,158.2759947577768,158.2759947577768,1.4187683983112507,313.4930898616642,1.4714670319731906,289.7796080366612,1.1806564774602724,161.4727786749934,0.8121716546732005,27.222074354437495,0.5010379595953828,-84.61971584223011,0.22028029353642492,-185.36927375334113,-0.04690607765060949,-277.45160370889676,-0.31546059491289213,-288.7389358844528,-0.36216520755484577,-175.94460242500946,0.07945207651963691,-142.14749575612154,0.33728154892705076,-14.913723510567252,1.0884302690410599
1944-01-01,15.490440825554174,15.490440825554174,0.5323326839774136,173.76643558333097,1.0594207582721886,328.9835306872184,1.2667365136432205,305.2700488622154,1.1013168533397417,176.9632195005476,0.8203905053358438,42.71251517999157,0.5304255060603225,-69.12927501667583,0.2684649726561057,-169.87883292778704,0.010857827770998384,-261.9611628833425,-0.2698877609273713,-273.2484950588987,-0.3120830232545259,-160.45416159945518,0.25009238931950284,-126.65705493056748,0.5463179226612942
1944-02-01,83.8187711672212,83.8187711672212,0.9961705907964077,99.30921199277537,0.8090577549563496,257.5852067505522,1.107830177510138,412.80230185443963,1.29872939837751,389.08882002943665,1.2200236316948811,260.7819906677687,1.0110998333925452,126.53128634721286,0.7640571343543859,14.689496150545267,0.5460919000071492,-86.06006176056579,0.3250468729627751,-178.14239171612138,0.07063575598040295,-189.42972389167738,0.11205319307260626,-76.63539043223403,0.7906645627424841
1944-03-01,11.447663302776988,11.447663302776988,0.5016660780776946,95.26643446999819,0.794679254492675,110.75687529555233,0.7464093623108455,269.03287005332925,1.0314233105420758,424.2499651572166,1.2815366238646586,400.5364833322135,1.2925899358666657,272.22965397054577,1.108822591960727,137.97894964998974,0.8880580304069643,26.13715945332231,0.694836610650772,-74.61239845778883,0.48458978429217353,-166.69472841334425,0.22036627327182665,-177.98206058890045,0.29269696040140963
1944-04-01,51.07655713666519,51.07655713666519,0.7853928171110007,62.524220439442175,0.674777763515667,146.34299160666336,0.8389902334449918,161.8334324322176,0.8129394161289387,320.1094271899944,1.0957403803610604,475.3265222938817,1.4361672599221114,451.61304046887875,1.5093888101914004,323.30621110721086,1.3813124046104484,189.05550678665497,1.2192694329835472,77.21371658998747,1.0867272642891408,-23.535841321123527,0.9017520837060214,-115.61817127667915,0.6004784118641997
1944-05-01,-93.33288617777778,-93.33288617777778,-0.5325721595847848,-42.25632904111259,0.23916757157655283,-30.808665738335634,0.33588427542376037,53.01010542888565,0.5695204462968695,68.50054625443983,0.5928177186691608,226.7765410122165,0.9397273455397948,381.993636116104,1.3568162563126664,358.28015429110087,1.4718116571539959,229.9733249294331,1.3487597048185012,95.7226206088772,1.159738660263141,-16.119169587790196,0.9370225215248247,-116.86872749890139,0.5943495727330407
1944-06-01,-101.89344613333333,-101.89344613333333,-0.6530864712595,-195.2263323111111,-0.6668775598070836,-144.14977517444595,-0.06288614618905891,-132.70211187166888,0.08224014231732642,-48.883340704447676,0.32303121725029543,-33.392899878893616,0.3480882488991893,124.8830948788833,0.7600465029321146,280.10018998277053,1.2684145696172695,256.38670815776766,1.4318901420804462,128.07987879609976,1.2871735903133112,-6.170825524456035,0.9843278023683908,-118.01261572112361,0.5887419802239967
1944-07-01,-111.84956821777887,-111.84956821777887,-0.8070293318112421,-213.7430143511122,-0.8229271679473023,-307.07590052889003,-0.8617452351373368,-255.99934339222472,-0.3209421422577962,-244.55168008944776,-0.2034001284164348,-160.73290892222667,0.021892815438923942,-145.24246809667238,0.06392161461690629,13.03352666110429,0.5414178296281823,168.25062176499176,1.153094124062271,144.53713993998872,1.3518894211875256,16.23031057832101,1.0908276172930254,-118.02039374223499,0.588703845669398
1944-08-01,-133.54292557444523,-133.54292557444523,-1.2195600875499943,-245.39249379222412,-1.1412391237444206,-347.2859399255575,-1.1477611745355287,-440.61882610333515,-1.1937502416036294,-389.54226896667,-0.6927040689617876,-378.0946056638931,-0.6151626813040713,-294.2758344966718,-0.35916437707567733,-278.78539367111773,-0.31957850697825657,-120.50939891334087,0.21002568342810354,34.70769619054647,0.9187329066700164,10.994214365543598,1.0659365240117027,-117.31261499612431,0.592173710931964
1944-09-01,-145.07183136166782,-145.07183136166782,-1.5134755906183304,-278.61475693611305,-1.604206090694563,-390.464325153892,-1.5506253323246295,-492.3577712872252,-1.581581692672292,-585.690657465003,-1.6603543741812337,-534.6141003283379,-1.1661536551362497,-523.1664370255608,-1.0808766372803635,-439.3476658583397,-0.8292149665587888,-423.8572250327855,-0.8350712694856144,-265.58123027500875,-0.28114122238645395,-110.36413517112122,0.4886128749457113,-134.07761699612428,0.5098336521522813
1944-10-01,-14.350701218889768,-14.350701218889768,0.2947053997422093,-159.42253258055757,-0.40579078764662596,-292.96545815500286,-0.7739567372514373,-404.81502637278163,-0.9801640204938322,-506.70847250611496,-1.2031117570065224,-600.0413586838929,-1.4306124969093652,-548.9648015472276,-1.1689017028836568,-537.5171382444507,-1.1555457947502608,-453.6983670772294,-0.9412061073990805,-438.2079262516753,-0.9815729060975814,-279.9319314938984,-0.31939278649214126,-124.71483639001104,0.5558569494943194
1944-11-01,62.37542643722041,62.37542643722041,0.8602379319894639,48.024725218330644,0.6195662021370866,-97.0471061433372,0.11277736334244573,-230.59003171778235,-0.23043751697435935,-342.4395999355612,-0.5208001273441698,-444.33304606889465,-0.8364493919292025,-537.6659322466724,-1.1301598279535274,-486.58937511000727,-0.9847657938867788,-475.1417118072302,-1.017863169225827,-391.32294064000905,-0.7905486241742938,-375.83249981445476,-0.7770622426815262,-217.55650505667802,0.0950723521068181
1944-12-01,336.4115507016656,336.4115507016656,2.2326592123702476,398.786977138886,1.6956819712001958,384.4362759199962,1.3840461165705928,239.36444455832847,0.9727889887792205,105.82151898388321,0.6732253749209344,-6.028049233895786,0.4146431676994212,-107.92149536722894,0.16511595906490237,-201.25438154500694,-0.08316105551041325,-150.17782440834162,0.11039448669078579,-138.73016110556472,0.22854632142633677,-54.911389938343405,0.7525107456109205,-39.42094911278923,0.9706846266636653
1945-01-01,98.77988377999878,98.77988377999878,1.0867699232807475,435.1914344816644,1.786396777063871,497.56686091888474,1.6093194863529685,483.2161596999951,1.420869080757189,338.1443283383272,1.1287166777354831,204.60140276388188,0.8925248631703626,92.75183454610317,0.6813349702628546,-9.14161158723033,0.47861285782706836,-102.47449776500804,0.2703299888170154,-51.39794062834292,0.5770340600999471,-39.95027732556582,0.8236816242548339,43.86849384165538,1.3683054446388
1945-02-01,32.83488446999918,32.83488446999918,0.6592286772549419,131.61476824999795,0.9208960038555741,468.02631895166354,1.5521577366935992,530.401745388884,1.499936250746056,516.0510441699943,1.4368257213425912,370.9792128083263,1.2345500872691566,237.43628723388122,1.0281823470576912,125.58671901610218,0.8542088201584427,23.69327288276891,0.6868586760164234,-69.63961329500893,0.5044038692863442,-18.563056158343628,0.9254007981662818,-7.11539285556664,1.1257652974857697
1945-03-01,72.58266370277698,72.58266370277698,0.9258905279654249,105.41754817277616,0.8306153671223634,204.19743195277488,0.9823789805979142,540.6089826544406,1.5167658267711959,602.984409091661,1.57746426192617,588.6337078727711,1.6454233969534398,443.56187651110343,1.491922451123024,310.01895093665803,1.346723136941486,198.1693827188792,1.2481869463080808,96.27593658554584,1.161919998761141,2.943050407768169,1.027660405923225,54.019607544433356,1.4162797320913305
1945-04-01,54.81988962333239,54.81988962333239,0.8104530822071632,127.40255332610937,0.9066092377245812,160.2374377961085,0.8741950043363884,259.0173215761074,1.0117757778287069,595.4288722777729,1.5654704001326765,657.8042987149933,1.7687074543179906,643.4535974961037,1.9127840548497836,498.3817661344357,1.8267415879414495,364.8388405599905,1.769542221100749,252.98927234221154,1.7767069875918369,151.09582620887835,1.7314338318853624,57.762940031100555,1.4339445635859562
1945-05-01,-17.50566462222227,-17.50566462222227,0.2679000700290683,37.31422500111012,0.5778733268306483,109.89688870388704,0.7441268899948876,142.73177317388632,0.7719445733931443,241.5116569538851,0.9477122472758442,577.9232076555506,1.6260423714056849,640.2986340927712,1.906337938817071,625.9479328738812,2.139984140238741,480.87610151221344,2.124485084062215,347.33317593776815,2.143951537842309,235.48360771998938,2.131773648976583,133.59016158665608,1.788784637149401
1945-06-01,-99.1184444,-99.1184444,-0.612945475405915,-116.62410902222227,-0.1417383636534635,-61.80421939888994,0.2345380175480446,10.778444303887156,0.46783203735532386,43.61332877388634,0.5378566825658627,142.39321255388495,0.7571714674164716,478.80476325555077,1.5680446209123238,541.1801896927709,1.932850055234996,526.8294884738812,2.263309195572937,381.7576571122134,2.277424501985793,248.21473153776827,2.192137460192362,136.3651633199894,1.801664058710726
1945-07-01,-111.8490129405565,-111.8490129405565,-0.8070202611592855,-210.9674573405565,-0.7983846299529815,-228.47312196277883,-0.4275401145490627,-173.65323233944633,-0.04244487010848183,-101.07056863666935,0.19342792273002316,-68.23568416667035,0.261630213959717,30.544199613328615,0.5260093160031046,366.955750314994,1.4941401339970002,429.33117675221456,1.9676038200343209,414.9804755333247,2.4059727647985363,269.908644171657,2.294977690440325,136.36571859721175,1.801666635138815
1945-08-01,-135.2412604444444,-135.2412604444444,-1.2584100383010157,-247.0902733850009,-1.1608385250980149,-346.208717785001,-1.1392336004656458,-363.7143824072231,-0.7688792097436186,-308.89449278389077,-0.4066365824962405,-236.31182908111396,-0.18651058021722358,-203.47694461111456,-0.09763373824758208,-104.69706083111592,0.2032732650546786,231.71448987054976,1.3542506534433323,294.08991630777007,1.936958037886638,279.7392150888804,2.341571293782432,134.66738372721258,1.7937851528739817
1945-09-01,-130.29627403777937,-130.29627403777937,-1.1486193380798322,-265.5375344822238,-1.3982369831576311,-377.3865474227804,-1.4134570178251638,-476.50499182278026,-1.449293196325337,-494.0106564450025,-1.1402256176614394,-439.1907668216703,-0.8187024833881089,-366.60810311889315,-0.5767931126968994,-333.77321864889404,-0.49095314063667655,-234.99333486889526,-0.17742292006143262,101.41821583277027,1.182188790965944,163.7936422699908,1.7916974163562405,149.44294105110106,1.8622615580281165
1945-10-01,30.10819013999844,30.10819013999844,0.6397542232699921,-100.18808389778096,-0.05039477232639678,-235.4293443422254,-0.46143071763470833,-347.27835728278177,-0.6920221376888923,-446.39680168278176,-0.9226848454756221,-463.9024663050043,-0.9049331551883073,-409.08257668167164,-0.7088197985871998,-336.4999129788948,-0.4995341907628162,-303.6650285088956,-0.4138042912657441,-204.88514472889688,-0.03674186916399947,131.52640597276886,1.638540726111248,193.90183240998925,2.067053269390545
1945-11-01,80.82264932610937,80.82264932610937,0.9776256332371231,110.93083946610778,0.8499037598835933,-19.365434571671614,0.3720851017499568,-154.6066950161159,0.01652808561034821,-266.4557079566724,-0.27048465291350016,-365.5741523566726,-0.5750032833647376,-383.0798169788947,-0.6276051567672947,-328.2599273555624,-0.4736268504650915,-255.6772636527854,-0.24830039750471422,-222.8423791827863,-0.10894827024276353,-124.06249540278736,0.42339708409765486,212.3490552988782,2.1514837488505933
1945-12-01,135.0759920161098,135.0759920161098,1.294160824517508,215.89864134221915,1.1906045346830019,246.00683148221756,1.0811369146351812,115.71055744443831,0.7127580804525588,-19.5307030000061,0.3931294501005668,-131.3797159405628,0.09967634621370156,-230.4981603405626,-0.17419046208660857,-248.00382496278502,-0.2250028607367317,-193.1839353394526,-0.03498388217318261,-120.60127163667568,0.3010477995090837,-87.76638716667634,0.5961750029208668,11.013496613322417,1.2123141676421785
1946-01-01,58.448772500555165,58.448772500555165,0.8344950097045387,193.52476451666496,1.1217835261194928,274.3474138427743,1.145998219586395,304.45560398277286,1.0997659002599207,174.1593299449935,0.814731777658832,38.918069500548896,0.5215339216064437,-72.93094344000745,0.2584169575650761,-172.04938784000757,0.004383425736987832,-189.5550524622298,-0.02267251883230839,-134.7351628388975,0.24453047057433522,-62.152499136120355,0.7180600097022553,-29.3176146661212,1.01930310683023
1946-02-01,13.804326624443789,13.804326624443789,0.5195955795622432,72.25309912499893,0.7110713729840192,207.3290911411087,0.9899102561313192,288.1517404672182,1.0685279191911297,318.25993060721663,1.09233860708376,187.9636565694371,0.8567558541433274,52.72239612499284,0.5818416286341562,-59.12661681556378,0.33555331323427656,-158.24506121556377,0.08321073955321849,-175.75072583778606,0.08022974257251296,-120.93083621445355,0.43830733216993545,-48.348172511676594,0.9276355804613108
1946-03-01,74.15655299166498,74.15655299166498,0.9358571151562469,87.96087961610874,0.7684673641181269,146.4096521166639,0.8391603548420926,281.4856441327738,1.0556496758713534,362.30829345888316,1.172357412255764,392.4164835988814,1.2767208007154311,262.12020956110223,1.08549660543508,126.87894911665771,0.8577438402096729,15.02993617610123,0.6585505401926791,-84.08850822389881,0.4468147434012677,-101.59417284612094,0.5303599658788081,-46.7742832227886,0.9352313852444619
1946-04-01,-27.200110376667027,-27.200110376667027,0.183191475606605,46.956442614997925,0.6154432143226013,60.760769239441686,0.6098575776030268,119.20954173999696,0.7205037927072107,254.28553375610682,0.9722703613069887,335.108183082216,1.1630688854836655,365.21637322221454,1.3195159314360287,234.9200991844351,1.149025321795621,99.67883873999071,0.9333529774031053,-12.170174200565853,0.7329358919277661,-111.28861860056571,0.4842118721057634,-128.794283222788,0.5358162513111374
1946-05-01,-60.148443599999965,-60.148443599999965,-0.136802774651583,-87.34855397666702,0.01781663104121384,-13.192000985002068,0.39136008024413566,0.6123256394418348,0.4426583336040587,59.061098139997,0.5721021955734814,194.13709015610664,0.8700638370073298,274.95973948221615,1.11510733015988,305.0679296222145,1.3338052088062429,174.77165558443517,1.1738604709862417,39.53039513999069,0.9378160745024374,-72.31861780056568,0.6696882719878534,-171.43706220056572,0.3252058398951773
1946-06-01,-101.99622457777777,-101.99622457777777,-0.654594404176916,-162.14466817777776,-0.4241398493685761,-189.34477855444482,-0.24879073953669792,-115.18822556277972,0.13327640094225313,-101.38389893833593,0.19262917844029004,-42.93512643778095,0.3246055276468769,92.14086557832901,0.6798284969162279,172.96351490443826,0.9830108645790968,203.07170504443675,1.26372364447173,72.77543100665734,1.0692070870682269,-62.46582943778694,0.716569226432538,-174.31484237834349,0.31091803204055257
1946-07-01,-114.28290375444472,-114.28290375444472,-0.8473619920471614,-216.2791283322225,-0.8457482876828145,-276.4275719322225,-0.6773809953167342,-303.6276823088894,-0.5042775603599484,-229.47112931722444,-0.15835852264849085,-215.66680269278083,-0.1283548094952667,-157.2180301922255,0.031070129564069186,-22.142038176115804,0.4416055062949162,58.680611149993595,0.8007538502121903,88.78880128999195,1.1323970249458983,-41.50747274778725,0.8162745214855538,-176.74873319223167,0.2988266434962864
1946-08-01,-134.7545932444444,-134.7545932444444,-1.2471466682853118,-249.03749699888914,-1.1837205107768085,-351.03372157666695,-1.177883083891016,-411.1821651766668,-1.0158224966498552,-438.3822755533338,-0.8885139224136356,-364.22572256166904,-0.5707076638813123,-350.42139593722504,-0.5273255399008302,-291.97262343667,-0.3603905782906285,-156.8966314205602,0.08775724814655779,-76.07398209445087,0.47876490043172065,-45.965791954452285,0.7950669322432825,-176.2620659922317,0.30124491542527065
1946-09-01,-129.31350095500278,-129.31350095500278,-1.1279344094013222,-264.0680941994473,-1.3773883448288191,-378.3509979538919,-1.4230278368429952,-480.3472225316696,-1.480033993851603,-540.4956661316696,-1.3829323612699436,-567.6957765083367,-1.2968032313454194,-493.53922351667165,-0.9816410414190805,-479.734896892228,-0.9620282969355586,-421.28612439167273,-0.8259560403951669,-286.21013237556303,-0.3644258701449784,-205.38748304945352,0.0360111142757109,-175.2792929094551,0.30612752912295316
1946-10-01,-84.48625883777939,-84.48625883777939,-0.41727496538440934,-213.7997597927822,-0.8234335913346706,-348.55435303722663,-1.1578759272541574,-462.8372567916713,-1.3457983244008862,-564.833481369449,-1.5261134965623124,-624.9819249694492,-1.5383673253284627,-652.182035346116,-1.537620779654892,-578.0254823544511,-1.293782706946677,-564.2211557300072,-1.3398919273854868,-505.7723832294522,-1.257900939221198,-370.6963912133423,-0.7525382676117229,-289.87374188723294,-0.2708731350266411
1946-11-01,89.25098104777622,89.25098104777622,1.0294452944324148,4.764722209996805,0.44596133038406893,-124.54877874500598,0.012200375300440767,-259.30337198945034,-0.3330543797373383,-373.586275743895,-0.6328024516450137,-475.58250032167297,-0.9465477489860235,-535.7309439216727,-1.123554951120778,-562.9310542983399,-1.242017531726646,-488.77450130667484,-1.066770211024235,-474.9701746822312,-1.1317703711579812,-416.5214021816759,-0.9713953592215583,-281.44541016556605,-0.22789626010784167
1946-12-01,-15.11122968444559,-15.11122968444559,0.2882764607975663,74.1397513633306,0.7180422854120034,-10.346507474448785,0.40018587973298797,-139.66000842945147,0.06160072742880806,-274.4146016738959,-0.29537462365265077,-388.6975054283408,-0.6495661050887305,-490.6937300061184,-0.9722110179375025,-550.8421736061184,-1.2007787458045738,-578.0422839827854,-1.3903852493546676,-503.88573099112057,-1.2501679070771177,-490.0814043666766,-1.3229537252077326,-431.63263186612147,-1.0072562357210375
1947-01-01,226.65377132388755,226.65377132388755,1.7571072643544123,211.54254163944194,1.1773488849731293,300.79352268721817,1.2051190285485116,216.30726384943887,0.9262893100348119,86.99376289443606,0.6329538071672178,-47.76083035000852,0.31267444201631134,-162.0437341044531,0.017778806063703214,-264.039958682231,-0.27415431869139373,-324.1884022822309,-0.48504783073067803,-351.388512658898,-0.6283092766817124,-277.23195966723284,-0.3065148981764837,-263.4276330427891,-0.1363141624252413
1947-02-01,45.51877065722158,45.51877065722158,0.7476818096064854,272.17254198110913,1.3560970150052962,257.0613122966635,1.1066282551446531,346.3122933444398,1.1783441869539204,261.82603450666045,0.9866730195098226,132.51253355165744,0.7352567195606888,-2.242059692786796,0.4425139734878009,-116.52496344723164,0.1686422625713173,-218.52118802500934,-0.12117290204915604,-278.66963162500934,-0.3339697543866782,-305.86974200167623,-0.4431270428706693,-231.71318901001132,0.023930627901950368
1947-03-01,307.37322130499876,307.37322130499876,2.11344469835887,352.89199196222035,1.5772085561857265,579.5457632861079,1.762480395968855,564.4345336016625,1.5556848185887266,653.6855146494386,1.656883730487283,569.199255811659,1.6101965266867602,439.8857548566564,1.4839321819908282,305.1311616122118,1.333970291479829,190.84825785776718,1.2249611031845926,88.85203327998937,1.1326464169562127,28.703589679989534,1.1501164916495323,1.5034793033224787,1.16695501627065
1947-04-01,-35.120665120556026,-35.120665120556026,0.1111358850775881,272.2525561844427,1.3563251779620071,317.7713268416643,1.2423966959742736,544.425098165552,1.5230335099709649,529.3138684811063,1.4586664342341706,618.5648495288823,1.699164843393806,534.0785906911032,1.685726408320685,404.7650897361002,1.590900240979419,270.0104964916559,1.4746290876962813,155.7275927372111,1.395856281370434,53.73136815943349,1.2690549114630916,-6.417075440566535,1.1291054433152208
1947-05-01,-90.73455404444441,-90.73455404444441,-0.4978132650168817,-125.85521916500043,-0.19524245388715003,181.51800213999832,0.9271536133333996,227.03677279721995,0.948031932934634,453.69054412110756,1.3321489037077623,438.57931443666166,1.3661950886870402,527.8302954844381,1.6725253353001235,443.34403664665854,1.6887240147471143,314.03053569165587,1.612084642309044,179.27594244721143,1.4882766563802132,64.99303869276683,1.322562206486681,-37.00318588501098,0.9823290380941513
1947-06-01,-100.93066768888887,-100.93066768888887,-0.6390355981258087,-191.66522173333328,-0.638749821043056,-226.7858868538893,-0.419424882573887,80.58733445110951,0.6335896690117461,126.10610510833109,0.7159719881340415,352.75987643221845,1.198389650281313,337.648646747773,1.2577608464064234,426.8996277955491,1.6471367567587851,342.41336895776976,1.7002007608378151,213.09986800276693,1.6207888777125126,78.34527475832267,1.3859934713092419,-35.937628996122086,0.9874589965631762
1947-07-01,-113.30401404222276,-113.30401404222276,-0.8309945929713445,-214.23468173111164,-0.8273213511081196,-304.96923577555606,-0.8482907460803403,-340.089900896112,-0.6595594496581118,-32.71667959111325,0.3618746009935292,12.802091066108105,0.45978256583973937,239.45586238999584,1.0328910372158604,224.3446327055501,1.1208781625859425,313.5956137533264,1.6107313037196178,229.109354915547,1.6834123958180562,99.79585396054433,1.487876638243468,-34.95873928390013,0.9921706492033137
1947-08-01,-125.98403755555549,-125.98403755555549,-1.0603100802327223,-239.28805159777824,-1.0732777253017898,-340.2187192866671,-1.092820554570192,-430.95327333111146,-1.1327307211401592,-466.07393845166746,-1.0093955409717297,-158.70071714666898,0.0273319701906485,-113.18194648944721,0.15095911899629244,113.47182483444023,0.821006864406405,98.36059514999472,0.929103765164456,187.6115761977709,1.520959103547825,103.12531735999161,1.503688261887092,-26.18818359501121,1.0343404298168617
1947-09-01,-134.1662777994473,-134.1662777994473,-1.2336723034427202,-260.15031535500276,-1.3236469519837186,-373.45432939722554,-1.3752300388909433,-474.38499708611437,-1.4326593417615547,-565.1195511305588,-1.527876881631365,-600.240216251115,-1.4314552267043053,-292.8669949461161,-0.35501073673240724,-247.34822428889464,-0.22299888214804905,-20.694452965007002,0.5413677552954873,-35.805682649452635,0.6390485425203956,53.4452983983237,1.267695626021957,-31.04096043945573,1.0110177945155838
1947-10-01,-11.823478990002371,-11.823478990002371,0.3159225663773985,-145.98975678944964,-0.3182346925335344,-271.9737943450051,-0.6524068008972338,-385.2778083872279,-0.8759602504105573,-486.2084760761167,-1.1026944427012673,-576.9430301205614,-1.3344140536216442,-612.0636952411172,-1.3909894084858967,-304.69047393611856,-0.39992016789314105,-259.1717032788969,-0.26030186439772107,-32.517931955009416,0.6521169277064987,-47.62916163945489,0.7871542435383322,41.62181940832129,1.3576735583669517
1947-11-01,230.6848753283312,230.6848753283312,1.7758961973161176,218.86139633832886,1.1995816446745908,84.69511853888153,0.6762337183770241,-41.28891901667393,0.3357804518495352,-154.59293305889668,0.053062667217329586,-255.52360074778576,-0.2415143777166007,-346.25815479223,-0.5146756390752245,-381.3788199127862,-0.6419328687243642,-74.0055986077873,0.36512814731928045,-28.486827950565782,0.6681363163344362,198.16694337332189,1.9547888341495712,183.05571368887627,2.01726418836504
1947-12-01,118.08377161388799,118.08377161388799,1.1991072042280453,348.7686469422192,1.566324141877676,336.9451679522168,1.283888886846582,202.77889015276958,0.8986094082434569,76.7948525972141,0.6108915085302206,-36.509161445008914,0.3404352499869394,-137.4398291338976,0.08522528750983398,-228.1743831783421,-0.1645780860325185,-263.2950482988981,-0.2744733930212909,44.07817300610063,0.9558060700454638,89.59694366332232,1.4394382818396705,316.25071498720985,2.6212500099201796
1948-01-01,7.527105845554388,7.527105845554388,0.47150211691033117,125.6108774594424,0.9005063805043747,356.2957527877736,1.3251360793522236,344.47227379777127,1.1749371339366337,210.30599599832397,0.8868492541775649,84.32195844276823,0.6266403495555178,-28.982055599454355,0.3735441546033096,-129.91272328834333,0.12929344803550996,-220.64727733278767,-0.12842353065855622,-255.76794245334372,-0.24156154895294854,51.60527885165513,1.2589525067613625,97.12404950887668,1.6188437996510752
1948-02-01,13.682104233888197,13.682104233888197,0.5186693718438826,21.209210079442613,0.5136283629714633,139.29298169333057,0.8209303912893195,369.9778570216618,1.2217922834625787,358.15437803165946,1.164898670819841,223.98810023221193,0.9338209250074309,98.0040626766566,0.6942702363158489,-15.299951365566272,0.4610997432370017,-116.23061905445508,0.22435055112185728,-206.9651730988995,-0.045101401484079214,-242.08583821945544,-0.1389169288597749,65.2873830855433,1.4694099585780014
