Data,Q,Q_acc_1,Q_index_1,Q_acc_2,Q_index_2,Q_acc_3,Q_index_3,Q_acc_4,Q_index_4,Q_acc_5,Q_index_5,Q_acc_6,Q_index_6,Q_acc_7,Q_index_7,Q_acc_8,Q_index_8,Q_acc_9,Q_index_9,Q_acc_10,Q_index_10,Q_acc_11,Q_index_11,Q_acc_12,Q_index_12
1947-07-01,254.6601935483871,254.6601935483871,-0.01282121627436531,527.2804602150538,0.1058655313259437,845.4098150537634,0.36678669086130966,1412.9538483870967,1.381103058156724,1824.5430096774194,1.6286554937992512,2223.8056168202766,1.8287447132378793,2555.457649078341,1.8810847232850618,2874.8316813364054,1.9258406598768874,3150.8947813364057,1.8824199000063235,3374.482297465438,1.7244115057701113,3592.2505974654377,1.5484463233953547,3820.151855529954,1.3888583278861844
1947-08-01,238.8595806451613,238.8595806451613,-0.23481490645873196,493.5197741935484,-0.13782874789683713,766.1400408602151,-0.022066094595713848,1084.2693956989247,0.21459272109804384,1651.813429032258,1.140677025681597,2063.4025903225806,1.428686805963781,2462.665197465438,1.6666195759068416,2794.3172297235024,1.7482532329613034,3113.6912619815666,1.8032264354068166,3389.754361981567,1.7559148193712124,3613.3418781105993,1.5903371520691232,3831.110178110599,1.4095246886927661
1947-09-01,233.0311333333333,233.0311333333333,-0.3191901942166938,471.89071397849455,-0.29988023959620796,726.5509075268817,-0.22639202495701363,999.1711741935484,-0.12489236444859961,1317.300529032258,0.09062465339027456,1884.8445623655914,0.9587214960181486,2296.433723655914,1.2688662585278738,2695.696330798771,1.5261287561781676,3027.3483630568358,1.6170249438494024,3346.7223953149,1.6669089514196678,3622.7854953149003,1.6090419053151508,3846.3730114439327,1.438244440982205
1947-10-01,242.7029032258064,242.7029032258064,-0.17993181029362892,475.73403655913967,-0.2707255998424281,714.5936172043009,-0.28956969006723593,969.2538107526881,-0.2488278336143284,1241.8740774193548,-0.17009838792839962,1560.0034322580645,0.022214615707126815,2127.5474655913977,0.8449605161184277,2539.1366268817205,1.1623326332910278,2938.3992340245777,1.4215396647423089,3270.051266282642,1.5064531786167898,3589.4252985407065,1.54282258760779,3865.488398540707,1.474108259515146
1947-11-01,345.9522333333334,345.9522333333334,1.1176427094281147,588.6551365591398,0.5235199828712772,821.6862698924731,0.2530526914063226,1060.5458505376344,0.12179298603125299,1315.2060440860214,0.0835211749314566,1587.8263107526882,0.10723325136606494,1905.955665591398,0.253661277213005,2473.4996989247315,1.0054340496346632,2885.088860215054,1.302516017501755,3284.3514673579107,1.5365656170872422,3616.0034996159757,1.5956121978682531,3935.37753187404,1.604252106034156
1947-12-01,457.0770967741935,457.0770967741935,2.2555137602267834,803.0293301075269,1.7902256740478648,1045.7322333333334,1.252325599221325,1278.7633666666666,0.9289834806693517,1517.6229473118278,0.7380110919314586,1772.283140860215,0.6472495521060196,2044.9034075268814,0.6294202953936291,2363.032762365591,0.7350685493229862,2930.576795698925,1.404163910783331,3342.165956989247,1.6574408980155335,3741.4285641321044,1.8413663806963938,4073.080596390169,1.856317413688888
1948-01-01,395.4760967741935,395.4760967741935,1.6500974182192878,852.553193548387,2.0506488352077987,1198.5054268817203,1.8555848563193718,1441.2083301075268,1.4726924238714743,1674.2394634408602,1.205856603571212,1913.0990440860214,1.0349742530540804,2167.7592376344082,0.9478427932015948,2440.379504301075,0.9252228343257494,2758.508859139785,1.0140056616001025,3326.052892473118,1.623890929993281,3737.642053763441,1.8340266172316324,4136.904660906298,1.97126192812066
1948-02-01,339.5697586206896,339.5697586206896,1.0454941802384903,735.0458553948831,1.4153065458734964,1192.1229521690766,1.8314105110202925,1538.07518550241,1.778131454905985,1780.7780887282163,1.5079620895364902,2013.8092220615497,1.300915461679402,2252.668802706711,1.1610346527403186,2507.328996255098,1.0866366712002935,2779.949262921765,1.0634775150642466,3098.078617760474,1.1373669006100933,3665.622651093808,1.6934904003997975,4077.2118123841306,1.8637929817111312
1948-03-01,377.9243548387097,377.9243548387097,1.4666075707615946,717.4941134593993,1.3148928501920758,1112.9702102335928,1.5244168130950302,1570.0473070077862,1.8762068165614394,1915.9995403411199,1.874943222099654,2158.702443566926,1.668708580419823,2391.7335769002593,1.4991082071577162,2630.5931575454206,1.376574496438401,2885.2533510938074,1.3028854764114717,3157.8736177604746,1.2671889009399613,3476.002972599184,1.3146184115771051,4043.5470059325175,1.8027307372373238
1948-04-01,328.6856666666666,328.6856666666666,0.9203886824678952,706.6100215053763,1.2518212916455487,1046.179780126066,1.2541737357460634,1441.6558769002593,1.4741337611000784,1898.732973674453,1.829037052265709,2244.685207007786,1.8794266894399565,2487.3881102335927,1.724266084451727,2720.419243566926,1.5823035757702866,2959.2788242120873,1.467771101499627,3213.939017760474,1.387455449855124,3486.559284427141,1.3360618541964637,3804.6886392658507,1.3596298905009243
